gene,pval
mRNA.mRNA.MSTRG.17492.1,5.586735311
mRNA.mRNA.MSTRG.17493.1,3.760060207
mRNA.mRNA.MSTRG.17494.1,4.533948158
mRNA.mRNA.MSTRG.17495.1,5.578218669
mRNA.mRNA.MSTRG.17497.1,2.075079146
mRNA.mRNA.MSTRG.17498.1,2.418235599
mRNA.mRNA.MSTRG.17501.1,6.103265433
mRNA.mRNA.MSTRG.17502.1,9.137173342
mRNA.mRNA.MSTRG.17503.1,7.650726348
mRNA.mRNA.MSTRG.17504.1,3.982900445
mRNA.mRNA.MSTRG.17506.1,4.130001118
mRNA.mRNA.MSTRG.17507.1,4.058324656
mRNA.mRNA.MSTRG.17509.1,2.168816964
mRNA.mRNA.MSTRG.17511.1,2.872883525
mRNA.mRNA.MSTRG.17512.1,4.498278663
mRNA.mRNA.MSTRG.17513.1,3.127574958
mRNA.mRNA.MSTRG.17515.1,6.084492472
mRNA.mRNA.MSTRG.17517.1,0.737960158
mRNA.mRNA.MSTRG.17518.1,3.343977876
mRNA.mRNA.MSTRG.17519.1,3.698523336
mRNA.mRNA.MSTRG.17520.1,3.303216507
mRNA.mRNA.MSTRG.17521.1,2.16881495
mRNA.mRNA.MSTRG.17524.1,2.339792123
mRNA.mRNA.MSTRG.17525.1,1.867077062
mRNA.mRNA.MSTRG.17526.1,5.644984665
mRNA.mRNA.MSTRG.17527.1,5.107734168
mRNA.mRNA.MSTRG.17528.1,3.173530249
mRNA.mRNA.MSTRG.17529.1,3.56696767
mRNA.mRNA.MSTRG.17530.1,5.326916954
mRNA.mRNA.MSTRG.17531.1,4.325859493
mRNA.mRNA.MSTRG.17532.1,4.619445082
mRNA.mRNA.MSTRG.17533.1,4.731219138
mRNA.mRNA.MSTRG.17534.1,1.485070621
mRNA.mRNA.MSTRG.17535.1,4.668412113
mRNA.mRNA.MSTRG.17536.1,5.508211772
mRNA.mRNA.MSTRG.17537.1,3.847707595
mRNA.mRNA.MSTRG.17538.1,4.635952693
mRNA.mRNA.MSTRG.17539.1,5.232380927
mRNA.mRNA.MSTRG.17540.1,3.42217229
mRNA.mRNA.MSTRG.17541.1,3.875778235
mRNA.mRNA.MSTRG.17542.1,7.249410707
mRNA.mRNA.MSTRG.17543.1,3.600998276
mRNA.mRNA.MSTRG.17544.1,1.75063051
mRNA.mRNA.MSTRG.17545.1,4.00848228
mRNA.mRNA.MSTRG.17546.1,5.958904743
mRNA.mRNA.MSTRG.17548.1,2.492632745
mRNA.mRNA.MSTRG.17549.1,7.59364443
mRNA.mRNA.MSTRG.17551.1,3.127574932
mRNA.mRNA.MSTRG.17552.1,4.385651535
mRNA.mRNA.MSTRG.17553.1,6.010458965
mRNA.mRNA.MSTRG.17554.1,3.459776833
mRNA.mRNA.MSTRG.17555.1,3.303216491
mRNA.mRNA.MSTRG.17556.1,5.357100963
mRNA.mRNA.MSTRG.17557.1,3.903313599
mRNA.mRNA.MSTRG.17558.1,5.380673487
mRNA.mRNA.MSTRG.17560.1,5.243197787
mRNA.mRNA.MSTRG.17561.1,1.623933953
mRNA.mRNA.MSTRG.17562.1,3.53212475
mRNA.mRNA.MSTRG.17563.1,4.033618923
mRNA.mRNA.MSTRG.17564.1,4.849180725
mRNA.mRNA.MSTRG.17566.1,5.898614792
mRNA.mRNA.MSTRG.17567.1,6.850410112
mRNA.mRNA.MSTRG.17569.1,1.331347859
mRNA.mRNA.MSTRG.17570.1,1.159353807
mRNA.mRNA.MSTRG.17571.1,4.931717713
mRNA.mRNA.MSTRG.17572.1,4.365994484
mRNA.mRNA.MSTRG.17573.1,0.964028858
mRNA.mRNA.MSTRG.17575.1,5.047308779
mRNA.mRNA.MSTRG.17576.1,6.570097922
mRNA.mRNA.MSTRG.17577.1,2.630821374
mRNA.mRNA.MSTRG.17578.1,2.492632556
mRNA.mRNA.MSTRG.17579.1,4.791405496
mRNA.mRNA.MSTRG.17580.1,3.303216154
mRNA.mRNA.MSTRG.17581.1,7.081795747
mRNA.mRNA.MSTRG.17582.1,6.035561415
mRNA.mRNA.MSTRG.17583.1,3.651667991
mRNA.mRNA.MSTRG.17583.2,3.681660096
mRNA.mRNA.MSTRG.17584.1,7.604273898
mRNA.mRNA.MSTRG.17585.1,3.031024454
mRNA.mRNA.MSTRG.17586.1,2.56338067
mRNA.mRNA.MSTRG.17587.1,5.991341415
mRNA.mRNA.MSTRG.17588.1,3.343977581
mRNA.mRNA.MSTRG.17589.1,3.982900627
mRNA.mRNA.MSTRG.17590.1,5.561643856
mRNA.mRNA.MSTRG.17590.2,4.409503675
mRNA.mRNA.MSTRG.17590.3,0.343817943
mRNA.mRNA.MSTRG.17590.4,6.972652394
mRNA.mRNA.MSTRG.17591.1,3.698523104
mRNA.mRNA.MSTRG.17592.1,4.058324574
mRNA.mRNA.MSTRG.17593.1,7.084805169
mRNA.mRNA.MSTRG.17594.1,5.434633949
mRNA.mRNA.MSTRG.17595.1,4.82058201
mRNA.mRNA.MSTRG.17597.1,4.2894532
mRNA.mRNA.MSTRG.17598.1,2.501099103
mRNA.mRNA.MSTRG.17599.1,4.820582281
mRNA.mRNA.MSTRG.17600.1,3.63424425
mRNA.mRNA.MSTRG.17601.1,5.022411606
mRNA.mRNA.MSTRG.17602.1,5.367023778
mRNA.mRNA.MSTRG.17603.1,5.69310688
mRNA.mRNA.MSTRG.17604.1,4.033618609
mRNA.mRNA.MSTRG.17605.1,6.637232482
mRNA.mRNA.MSTRG.17606.1,5.326917342
mRNA.mRNA.MSTRG.17607.1,6.054105483
mRNA.mRNA.MSTRG.17609.1,1.750631757
mRNA.mRNA.MSTRG.17610.1,4.931724629
mRNA.mRNA.MSTRG.17611.1,1.750634692
mRNA.mRNA.MSTRG.17612.1,7.216860945
mRNA.mRNA.MSTRG.17613.1,4.305364951
mRNA.mRNA.MSTRG.17614.1,5.90543971
mRNA.mRNA.MSTRG.17615.1,1.97481419
mRNA.mRNA.MSTRG.17616.1,1.623952218
mRNA.mRNA.MSTRG.17617.1,4.473008422
mRNA.mRNA.MSTRG.17618.1,1.159347719
mRNA.mRNA.MSTRG.17620.1,3.982900081
mRNA.mRNA.MSTRG.17621.1,7.004292603
mRNA.mRNA.MSTRG.17622.1,4.153123729
mRNA.mRNA.MSTRG.17623.1,5.071783384
mRNA.mRNA.MSTRG.17624.1,5.870988825
mRNA.mRNA.MSTRG.17626.1,1.485025547
mRNA.mRNA.MSTRG.17627.1,5.386666287
mRNA.mRNA.MSTRG.17628.1,3.566967052
mRNA.mRNA.MSTRG.17629.1,1.867074205
mRNA.mRNA.MSTRG.17630.1,1.623951245
mRNA.mRNA.MSTRG.17631.1,1.750630293
mRNA.mRNA.MSTRG.17632.1,3.566967126
mRNA.mRNA.MSTRG.17633.1,0.963984923
mRNA.mRNA.MSTRG.17634.1,5.095849711
mRNA.mRNA.MSTRG.17636.1,2.339791157
mRNA.mRNA.MSTRG.17637.1,0.963985602
mRNA.mRNA.MSTRG.17639.1,4.175880573
mRNA.mRNA.MSTRG.17640.1,3.698523267
mRNA.mRNA.MSTRG.17641.1,2.695250967
mRNA.mRNA.MSTRG.17642.1,6.76655214
mRNA.mRNA.MSTRG.17643.1,4.175880618
mRNA.mRNA.MSTRG.17645.2,6.894316905
mRNA.mRNA.MSTRG.17645.1,2.998648669
mRNA.mRNA.MSTRG.17646.1,1.750630781
mRNA.mRNA.MSTRG.17648.1,3.303215814
mRNA.mRNA.MSTRG.17649.1,5.314315897
mRNA.mRNA.MSTRG.17649.2,-0.898822402
mRNA.mRNA.MSTRG.17650.1,1.867077325
mRNA.mRNA.MSTRG.17652.1,4.106502551
mRNA.mRNA.MSTRG.17653.1,6.054105613
mRNA.mRNA.MSTRG.17654.1,7.155209393
mRNA.mRNA.MSTRG.17655.1,1.679229724
mRNA.mRNA.MSTRG.17656.1,2.630822173
mRNA.mRNA.MSTRG.17657.1,4.486123463
mRNA.mRNA.MSTRG.17658.1,3.312827729
mRNA.mRNA.MSTRG.17661.1,8.095444129
mRNA.mRNA.MSTRG.17663.1,6.035561307
mRNA.mRNA.MSTRG.17664.1,3.548644369
mRNA.mRNA.MSTRG.17664.2,4.434194486
mRNA.mRNA.MSTRG.17666.1,2.492632467
mRNA.mRNA.MSTRG.17668.1,5.227411675
mRNA.mRNA.MSTRG.17668.2,4.093579878
mRNA.mRNA.MSTRG.17669.1,6.296628468
mRNA.mRNA.MSTRG.17670.1,7.205845728
mRNA.mRNA.MSTRG.17672.1,1.485070866
mRNA.mRNA.MSTRG.17673.1,4.305364845
mRNA.mRNA.MSTRG.17674.1,5.925721973
mRNA.mRNA.MSTRG.17675.1,2.980212897
mRNA.mRNA.MSTRG.17676.1,5.932420102
mRNA.mRNA.MSTRG.17677.1,5.154315774
mRNA.mRNA.MSTRG.17678.1,6.595641048
mRNA.mRNA.MSTRG.17680.1,2.772976817
mRNA.mRNA.MSTRG.17682.1,3.875778465
mRNA.mRNA.MSTRG.17683.1,8.261651509
mRNA.mRNA.MSTRG.17684.1,4.515106643
mRNA.mRNA.MSTRG.17685.1,1.974823996
mRNA.mRNA.MSTRG.17687.1,1.867082336
mRNA.mRNA.MSTRG.17688.1,3.847707374
mRNA.mRNA.MSTRG.17692.1,6.495169313
mRNA.mRNA.MSTRG.17693.1,3.90485084
mRNA.mRNA.MSTRG.17693.2,4.601798487
mRNA.mRNA.MSTRG.17695.1,6.27043461
mRNA.mRNA.MSTRG.17696.1,2.075079571
mRNA.mRNA.MSTRG.17697.1,3.566967275
mRNA.mRNA.MSTRG.17698.1,2.418235535
mRNA.mRNA.MSTRG.17699.1,2.168817608
mRNA.mRNA.MSTRG.17702.1,4.746502359
mRNA.mRNA.MSTRG.17703.1,3.080107327
mRNA.mRNA.MSTRG.17704.1,1.623952795
mRNA.mRNA.MSTRG.17706.1,2.492632392
mRNA.mRNA.MSTRG.17707.1,4.443063517
mRNA.mRNA.MSTRG.17708.1,5.107734082
mRNA.mRNA.MSTRG.17709.1,2.418235823
mRNA.mRNA.MSTRG.17710.1,6.949373332
mRNA.mRNA.MSTRG.17712.1,2.756923937
mRNA.mRNA.MSTRG.17713.1,5.022411851
mRNA.mRNA.MSTRG.17714.1,5.508211746
mRNA.mRNA.MSTRG.17715.1,3.218068205
mRNA.mRNA.MSTRG.17716.1,5.034914035
mRNA.mRNA.MSTRG.17718.1,4.568757036
mRNA.mRNA.MSTRG.17719.1,5.870989075
mRNA.mRNA.MSTRG.17720.1,1.485070919
mRNA.mRNA.MSTRG.17721.1,6.102422077
mRNA.mRNA.MSTRG.17722.1,2.418235471
mRNA.mRNA.MSTRG.17724.1,5.777366432
mRNA.mRNA.MSTRG.17725.1,2.339791218
mRNA.mRNA.MSTRG.17726.1,3.634244422
mRNA.mRNA.MSTRG.17727.1,6.84319355
mRNA.mRNA.MSTRG.17728.1,4.385651192
mRNA.mRNA.MSTRG.17730.1,4.635952751
mRNA.mRNA.MSTRG.17731.1,0.963984152
mRNA.mRNA.MSTRG.17732.1,5.72431915
mRNA.mRNA.MSTRG.17733.1,3.532114345
mRNA.mRNA.MSTRG.17734.1,2.927546705
mRNA.mRNA.MSTRG.17735.1,5.891758073
mRNA.mRNA.MSTRG.17737.1,4.346066838
mRNA.mRNA.MSTRG.17738.1,2.563380323
mRNA.mRNA.MSTRG.17739.1,4.082614531
mRNA.mRNA.MSTRG.17740.1,3.729619719
mRNA.mRNA.MSTRG.17742.1,0.963988317
mRNA.mRNA.MSTRG.17743.1,6.716982584
mRNA.mRNA.MSTRG.17745.1,4.958222186
mRNA.mRNA.MSTRG.17746.1,4.834952308
mRNA.mRNA.MSTRG.17747.1,3.127574962
mRNA.mRNA.MSTRG.17749.1,5.971967071
mRNA.mRNA.MSTRG.17750.1,4.746502512
mRNA.mRNA.MSTRG.17752.1,1.623951774
mRNA.mRNA.MSTRG.17753.1,2.630821757
mRNA.mRNA.MSTRG.17754.1,5.17705453
mRNA.mRNA.MSTRG.17755.1,4.346066518
mRNA.mRNA.MSTRG.17756.1,5.059597962
mRNA.mRNA.MSTRG.17757.1,8.066811866
mRNA.mRNA.MSTRG.17758.1,2.563381874
mRNA.mRNA.MSTRG.17759.1,3.666741493
mRNA.mRNA.MSTRG.17760.1,3.930333055
mRNA.mRNA.MSTRG.17761.1,5.471891816
mRNA.mRNA.MSTRG.17762.1,6.926070992
mRNA.mRNA.MSTRG.17763.1,4.652273736
mRNA.mRNA.MSTRG.17764.1,2.816068713
mRNA.mRNA.MSTRG.17766.1,3.789871677
mRNA.mRNA.MSTRG.17767.1,6.552814443
mRNA.mRNA.MSTRG.17768.1,3.38361935
mRNA.mRNA.MSTRG.17769.1,5.425167222
mRNA.mRNA.MSTRG.17771.1,1.331381391
mRNA.mRNA.MSTRG.17772.1,8.153926174
mRNA.mRNA.MSTRG.17773.1,3.173530415
mRNA.mRNA.MSTRG.17774.1,8.380514259
mRNA.mRNA.MSTRG.17775.1,5.444039171
mRNA.mRNA.MSTRG.17776.1,4.033618601
mRNA.mRNA.MSTRG.17777.1,2.168818181
mRNA.mRNA.MSTRG.17778.1,4.652273563
mRNA.mRNA.MSTRG.17779.1,3.698523309
mRNA.mRNA.MSTRG.17780.1,1.331383701
mRNA.mRNA.MSTRG.17781.1,6.557154914
mRNA.mRNA.MSTRG.17782.1,6.435124627
mRNA.mRNA.MSTRG.17783.1,5.51715045
mRNA.mRNA.MSTRG.17784.1,2.756924282
mRNA.mRNA.MSTRG.17785.1,1.97482379
mRNA.mRNA.MSTRG.17787.1,4.806067253
mRNA.mRNA.MSTRG.17788.1,5.095849805
mRNA.mRNA.MSTRG.17790.1,2.339791758
mRNA.mRNA.MSTRG.17791.1,3.303215456
mRNA.mRNA.MSTRG.17792.1,6.406545644
mRNA.mRNA.MSTRG.17793.1,5.376878376
mRNA.mRNA.MSTRG.17794.1,5.898614991
mRNA.mRNA.MSTRG.17795.1,3.982900226
mRNA.mRNA.MSTRG.17797.1,3.698523789
mRNA.mRNA.MSTRG.17798.1,4.684371942
mRNA.mRNA.MSTRG.17799.1,2.816068742
mRNA.mRNA.MSTRG.17800.1,2.756923883
mRNA.mRNA.MSTRG.17801.1,1.974823814
mRNA.mRNA.MSTRG.17802.1,1.623952795
mRNA.mRNA.MSTRG.17803.1,4.082615124
mRNA.mRNA.MSTRG.17805.1,4.904731474
mRNA.mRNA.MSTRG.17807.1,6.01677558
mRNA.mRNA.MSTRG.17808.1,2.418235842
mRNA.mRNA.MSTRG.17809.1,4.058324939
mRNA.mRNA.MSTRG.17810.1,4.175880732
mRNA.mRNA.MSTRG.17811.1,2.472822936
mRNA.mRNA.MSTRG.17812.1,2.816065361
mRNA.mRNA.MSTRG.17814.1,5.396388285
mRNA.mRNA.MSTRG.17816.1,4.00848261
mRNA.mRNA.MSTRG.17817.1,3.789871367
mRNA.mRNA.MSTRG.17819.1,1.974823973
mRNA.mRNA.MSTRG.17822.1,3.819078944
mRNA.mRNA.MSTRG.17824.2,3.566967992
mRNA.mRNA.MSTRG.17826.1,5.095849799
mRNA.mRNA.MSTRG.17827.1,5.462661148
mRNA.mRNA.MSTRG.17828.1,4.033619072
mRNA.mRNA.MSTRG.17829.1,2.075078884
mRNA.mRNA.MSTRG.17830.1,2.492632994
mRNA.mRNA.MSTRG.17831.1,3.819079036
mRNA.mRNA.MSTRG.17832.1,3.252185164
mRNA.mRNA.MSTRG.17833.1,3.303162738
mRNA.mRNA.MSTRG.17834.1,5.199440322
mRNA.mRNA.MSTRG.17835.1,4.891043116
mRNA.mRNA.MSTRG.17836.1,2.695250404
mRNA.mRNA.MSTRG.17837.1,6.108349435
mRNA.mRNA.MSTRG.17838.1,5.731869798
mRNA.mRNA.MSTRG.17839.1,3.097179585
mRNA.mRNA.MSTRG.17839.4,3.590296694
mRNA.mRNA.MSTRG.17839.5,2.165288903
mRNA.mRNA.MSTRG.17841.1,2.33979129
mRNA.mRNA.MSTRG.17843.1,5.095849804
mRNA.mRNA.MSTRG.17844.1,5.285663865
mRNA.mRNA.MSTRG.17846.1,5.828531959
mRNA.mRNA.MSTRG.17847.1,4.058324784
mRNA.mRNA.MSTRG.17849.1,10.10331433
mRNA.mRNA.MSTRG.17851.1,6.420905863
mRNA.mRNA.MSTRG.17852.1,3.49639871
mRNA.mRNA.MSTRG.17853.1,2.339791702
mRNA.mRNA.MSTRG.17854.1,6.878306139
mRNA.mRNA.MSTRG.17855.1,2.256836045
mRNA.mRNA.MSTRG.17856.1,5.059597975
mRNA.mRNA.MSTRG.17857.1,2.418234831
mRNA.mRNA.MSTRG.17858.1,4.058324804
mRNA.mRNA.MSTRG.17859.1,9.615961533
mRNA.mRNA.MSTRG.17861.1,2.577511786
mRNA.mRNA.MSTRG.17862.1,4.585857185
mRNA.mRNA.MSTRG.17863.1,4.443063606
mRNA.mRNA.MSTRG.17864.1,3.265491162
mRNA.mRNA.MSTRG.17865.1,5.490166146
mRNA.mRNA.MSTRG.17866.1,4.424178861
mRNA.mRNA.MSTRG.17867.1,4.731227497
mRNA.mRNA.MSTRG.17868.1,5.142810642
mRNA.mRNA.MSTRG.17869.1,3.982900005
mRNA.mRNA.MSTRG.17870.1,2.075070654
mRNA.mRNA.MSTRG.17871.1,2.168817854
mRNA.mRNA.MSTRG.17872.1,5.221484227
mRNA.mRNA.MSTRG.17873.1,5.142810528
mRNA.mRNA.MSTRG.17874.1,2.695250135
mRNA.mRNA.MSTRG.17875.1,2.816068514
mRNA.mRNA.MSTRG.17876.1,3.310428423
mRNA.mRNA.MSTRG.17877.1,4.130001288
mRNA.mRNA.MSTRG.17878.1,4.619445089
mRNA.mRNA.MSTRG.17879.1,5.463733538
mRNA.mRNA.MSTRG.17879.2,7.425634345
mRNA.mRNA.MSTRG.17880.1,5.481057945
mRNA.mRNA.MSTRG.17881.1,6.177640965
mRNA.mRNA.MSTRG.17882.1,3.496399089
mRNA.mRNA.MSTRG.17883.1,4.263481339
mRNA.mRNA.MSTRG.17884.1,0.737960472
mRNA.mRNA.MSTRG.17885.1,3.060371526
mRNA.mRNA.MSTRG.17886.1,4.913408492
mRNA.mRNA.MSTRG.17887.1,3.956856329
mRNA.mRNA.MSTRG.17888.1,4.242075525
mRNA.mRNA.MSTRG.17890.1,1.867077312
mRNA.mRNA.MSTRG.17891.1,6.799898181
mRNA.mRNA.MSTRG.17892.1,2.816067555
mRNA.mRNA.MSTRG.17894.1,4.963713943
mRNA.mRNA.MSTRG.17894.2,4.755306652
mRNA.mRNA.MSTRG.17895.1,1.750630659
mRNA.mRNA.MSTRG.17897.1,3.666742662
mRNA.mRNA.MSTRG.17898.1,3.38362465
mRNA.mRNA.MSTRG.17899.1,2.256835916
mRNA.mRNA.MSTRG.17900.1,2.630821555
mRNA.mRNA.MSTRG.17901.1,4.106502406
mRNA.mRNA.MSTRG.17905.1,4.385651292
mRNA.mRNA.MSTRG.17906.1,2.756923559
mRNA.mRNA.MSTRG.17907.1,5.386666333
mRNA.mRNA.MSTRG.17908.1,3.8842285
mRNA.mRNA.MSTRG.17908.2,3.92214955
mRNA.mRNA.MSTRG.17909.1,3.173530317
mRNA.mRNA.MSTRG.17911.1,4.746502726
mRNA.mRNA.MSTRG.17913.1,6.633114167
mRNA.mRNA.MSTRG.17914.1,1.15934921
mRNA.mRNA.MSTRG.17915.1,3.666741961
mRNA.mRNA.MSTRG.17917.1,1.485071444
mRNA.mRNA.MSTRG.17918.1,4.551457503
mRNA.mRNA.MSTRG.17919.1,2.630821326
mRNA.mRNA.MSTRG.17920.1,3.698523452
mRNA.mRNA.MSTRG.17922.1,4.443063635
mRNA.mRNA.MSTRG.17924.1,1.623952506
mRNA.mRNA.MSTRG.17925.1,3.903313805
mRNA.mRNA.MSTRG.17926.1,3.532114797
mRNA.mRNA.MSTRG.17927.1,4.700161319
mRNA.mRNA.MSTRG.17928.1,5.083866909
mRNA.mRNA.MSTRG.17929.1,5.264586282
mRNA.mRNA.MSTRG.17931.1,2.756924085
mRNA.mRNA.MSTRG.17932.1,2.98021279
mRNA.mRNA.MSTRG.17933.1,3.634244795
mRNA.mRNA.MSTRG.17934.1,2.075079238
mRNA.mRNA.MSTRG.17935.1,3.422200672
mRNA.mRNA.MSTRG.17936.1,6.060234331
mRNA.mRNA.MSTRG.17937.1,7.032771466
mRNA.mRNA.MSTRG.17938.1,5.119521311
mRNA.mRNA.MSTRG.17939.1,2.418234761
mRNA.mRNA.MSTRG.17941.1,0.963983404
mRNA.mRNA.MSTRG.17943.1,4.058323873
mRNA.mRNA.MSTRG.17944.1,6.495169306
mRNA.mRNA.MSTRG.17945.1,4.198284336
mRNA.mRNA.MSTRG.17947.1,2.695250587
mRNA.mRNA.MSTRG.17948.1,5.543639722
mRNA.mRNA.MSTRG.17949.1,3.303215734
mRNA.mRNA.MSTRG.17950.1,4.746502382
mRNA.mRNA.MSTRG.17951.1,8.99832319
mRNA.mRNA.MSTRG.17952.1,2.418212799
mRNA.mRNA.MSTRG.17955.1,4.130001396
mRNA.mRNA.MSTRG.17958.1,1.867096055
mRNA.mRNA.MSTRG.17959.1,6.14917285
mRNA.mRNA.MSTRG.17961.1,2.256836255
mRNA.mRNA.MSTRG.17962.1,1.331383054
mRNA.mRNA.MSTRG.17965.1,4.8772234
mRNA.mRNA.MSTRG.17967.1,1.623952595
mRNA.mRNA.MSTRG.17968.1,3.532114668
mRNA.mRNA.MSTRG.17970.1,6.792554205
mRNA.mRNA.MSTRG.17971.1,4.568757211
mRNA.mRNA.MSTRG.17972.1,6.238361075
mRNA.mRNA.MSTRG.17975.1,1.974823785
mRNA.mRNA.MSTRG.17976.1,2.816068923
mRNA.mRNA.MSTRG.17977.1,2.816068486
mRNA.mRNA.MSTRG.17979.1,3.819079184
mRNA.mRNA.MSTRG.17980.1,4.480092512
mRNA.mRNA.MSTRG.17981.1,4.700157169
mRNA.mRNA.MSTRG.17982.1,3.956856513
mRNA.mRNA.MSTRG.17984.1,3.459771808
mRNA.mRNA.MSTRG.17985.1,2.081029652
mRNA.mRNA.MSTRG.17987.1,5.047308892
mRNA.mRNA.MSTRG.17988.1,0.402907029
mRNA.mRNA.MSTRG.17988.2,3.090776371
mRNA.mRNA.MSTRG.17989.1,1.331381889
mRNA.mRNA.MSTRG.17990.1,4.619444882
mRNA.mRNA.MSTRG.17991.1,4.058324651
mRNA.mRNA.MSTRG.17992.1,2.756924546
mRNA.mRNA.MSTRG.17993.1,4.008482384
mRNA.mRNA.MSTRG.17995.1,2.075078821
mRNA.mRNA.MSTRG.17996.1,5.677243876
mRNA.mRNA.MSTRG.17998.1,8.199062754
mRNA.mRNA.MSTRG.17999.1,6.517614031
mRNA.mRNA.MSTRG.18001.1,2.339791275
mRNA.mRNA.MSTRG.18002.1,3.303216573
mRNA.mRNA.MSTRG.18003.1,2.168818417
mRNA.mRNA.MSTRG.18006.1,3.422201011
mRNA.mRNA.MSTRG.18007.1,5.047308895
mRNA.mRNA.MSTRG.18008.1,4.551457648
mRNA.mRNA.MSTRG.18009.1,0.963986297
mRNA.mRNA.MSTRG.18010.2,4.820581985
mRNA.mRNA.MSTRG.18011.1,5.270241386
mRNA.mRNA.MSTRG.18012.1,2.16881825
mRNA.mRNA.MSTRG.18013.1,5.337048641
mRNA.mRNA.MSTRG.18016.1,4.918291281
mRNA.mRNA.MSTRG.18017.1,6.041769293
mRNA.mRNA.MSTRG.18018.1,4.325859302
mRNA.mRNA.MSTRG.18019.1,7.268064344
mRNA.mRNA.MSTRG.18020.1,4.08261447
mRNA.mRNA.MSTRG.18022.1,7.418770459
mRNA.mRNA.MSTRG.18023.1,3.127574792
mRNA.mRNA.MSTRG.18024.1,4.863270396
mRNA.mRNA.MSTRG.18025.1,2.927546354
mRNA.mRNA.MSTRG.18026.1,3.729619792
mRNA.mRNA.MSTRG.18027.1,5.905439619
mRNA.mRNA.MSTRG.18028.1,3.459776707
mRNA.mRNA.MSTRG.18029.1,4.082614607
mRNA.mRNA.MSTRG.18033.1,4.461703539
mRNA.mRNA.MSTRG.18034.1,4.806073916
mRNA.mRNA.MSTRG.18036.1,2.695250277
mRNA.mRNA.MSTRG.18037.1,3.173530194
mRNA.mRNA.MSTRG.18038.1,3.127574773
mRNA.mRNA.MSTRG.18039.1,4.533948054
mRNA.mRNA.MSTRG.18042.1,2.69525014
mRNA.mRNA.MSTRG.18044.1,5.814097606
mRNA.mRNA.MSTRG.18045.1,7.051351345
mRNA.mRNA.MSTRG.18046.1,5.357101042
mRNA.mRNA.MSTRG.18048.1,1.623959697
mRNA.mRNA.MSTRG.18052.1,4.551457388
mRNA.mRNA.MSTRG.18053.1,3.698522788
mRNA.mRNA.MSTRG.18056.1,3.205444372
mRNA.mRNA.MSTRG.18056.2,3.855574243
mRNA.mRNA.MSTRG.18059.1,1.867077678
mRNA.mRNA.MSTRG.18060.1,1.771640895
mRNA.mRNA.MSTRG.18061.1,3.834143924
mRNA.mRNA.MSTRG.18062.1,3.847707395
mRNA.mRNA.MSTRG.18063.1,4.776592291
mRNA.mRNA.MSTRG.18065.1,3.343978883
mRNA.mRNA.MSTRG.18066.1,5.73201744
mRNA.mRNA.MSTRG.18067.1,3.634244085
mRNA.mRNA.MSTRG.18068.1,5.264597595
mRNA.mRNA.MSTRG.18069.1,3.303216542
mRNA.mRNA.MSTRG.18070.1,2.756923842
mRNA.mRNA.MSTRG.18071.1,4.945034382
mRNA.mRNA.MSTRG.18072.1,2.872884496
mRNA.mRNA.MSTRG.18073.1,2.256835616
mRNA.mRNA.MSTRG.18074.1,7.665858268
mRNA.mRNA.MSTRG.18075.1,3.634244222
mRNA.mRNA.MSTRG.18076.1,3.173530888
mRNA.mRNA.MSTRG.18077.1,2.075079135
mRNA.mRNA.MSTRG.18078.1,2.492638948
mRNA.mRNA.MSTRG.18079.1,1.485071354
mRNA.mRNA.MSTRG.18080.1,1.750631831
mRNA.mRNA.MSTRG.18081.1,5.595201891
mRNA.mRNA.MSTRG.18082.1,5.89972819
mRNA.mRNA.MSTRG.18082.2,6.113293325
mRNA.mRNA.MSTRG.18083.1,2.075078867
mRNA.mRNA.MSTRG.18084.1,4.27634261
mRNA.mRNA.MSTRG.18085.1,5.661204499
mRNA.mRNA.MSTRG.18086.1,5.337048936
mRNA.mRNA.MSTRG.18087.1,2.256836224
mRNA.mRNA.MSTRG.18088.1,4.984241741
mRNA.mRNA.MSTRG.18089.1,5.708797271
mRNA.mRNA.MSTRG.18092.1,0.140215401
mRNA.mRNA.MSTRG.18093.1,1.159347219
mRNA.mRNA.MSTRG.18094.1,4.144835047
mRNA.mRNA.MSTRG.18095.1,1.750670366
mRNA.mRNA.MSTRG.18096.1,5.199391823
mRNA.mRNA.MSTRG.18097.1,5.26458633
mRNA.mRNA.MSTRG.18098.1,3.600998346
mRNA.mRNA.MSTRG.18099.1,6.792554161
mRNA.mRNA.MSTRG.18100.1,3.760060253
mRNA.mRNA.MSTRG.18101.1,2.492632866
mRNA.mRNA.MSTRG.18102.1,4.619445032
mRNA.mRNA.MSTRG.18103.1,5.27516359
mRNA.mRNA.MSTRG.18104.1,2.075079282
mRNA.mRNA.MSTRG.18105.1,4.715771726
mRNA.mRNA.MSTRG.18106.1,5.296088344
mRNA.mRNA.MSTRG.18107.1,3.459776846
mRNA.mRNA.MSTRG.18108.1,4.443063587
mRNA.mRNA.MSTRG.18109.1,3.634244613
mRNA.mRNA.MSTRG.18110.1,3.566967362
mRNA.mRNA.MSTRG.18111.1,7.502173697
mRNA.mRNA.MSTRG.18112.1,2.69525008
mRNA.mRNA.MSTRG.18113.1,2.630821916
mRNA.mRNA.MSTRG.18114.1,5.347109916
mRNA.mRNA.MSTRG.18115.1,4.834951915
mRNA.mRNA.MSTRG.18116.1,3.422200164
mRNA.mRNA.MSTRG.18118.1,6.060234407
